,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
從頭到尾,0.0015959023,-0.008036193,-0.001655123,0.006142188,-0.009133407,0.0028566662,-0.0077318694,0.0024215695,-0.010532736,-0.0021469782,-0.0072392416,-0.008443746,-0.00097124296,0.009974197,0.0075403196,0.0007758598,-0.007889318,0.009373367,-0.008207599,-0.00468992,0.003971405,0.006764093,-0.006239724,0.0040269857,0.00071385596,0.0064547104,-0.008175176,-0.010471937,-0.006498879,-0.002630519,0.003993461,-0.0051048473,0.0006974907,0.002435122,-0.0051633213,-0.0034494218,-6.466653e-06,-0.00799462,0.0047855154,-0.0068142563,-0.0061118905,-0.0017679764,0.007522332,0.0005300438,-0.00022192356,0.008216345,0.0014139878,-0.009410004,0.003323283,0.0052065593
鋪陳,0.00014105535,0.0021757882,0.009701108,0.0044509233,-0.0028928318,0.007681988,0.007267053,0.0042153993,-0.0024309587,-0.004036536,-0.011241977,0.0045471084,0.010106265,0.011589607,-0.002378417,-0.0062565967,-0.0057103215,0.011660626,-0.005100282,-0.009228233,-0.0034242747,-0.006352874,0.005012335,-0.009506706,0.0045398464,0.0019307903,0.004764952,-0.0076627503,-0.00031345227,-0.0037723507,0.004609816,-0.006157947,0.0043574334,-0.0010274935,-0.0073491465,-0.0032910625,0.007160727,-0.0028540283,-0.0075802035,-0.009506696,0.0016331816,0.0072509446,-0.004780893,-0.009700146,-0.008693597,-0.00015826512,-0.011282224,0.0046200487,-0.0019716155,0.006844363
動畫,-0.009144399,-0.0017179451,-0.004347794,-0.006184139,-0.012040509,-0.0034133545,-0.002977676,-0.0066092247,0.005967043,-0.0032903883,-0.011318513,-0.009953122,0.011619281,0.008684093,-0.0072639054,0.0065223197,-0.0009517484,-0.0051253536,0.00039754648,0.0055476935,-0.0010902606,0.008809755,-0.003381747,-0.011075341,-0.0035331037,-0.003745995,-0.0031918685,0.003749693,0.008722502,-0.0030931304,0.0047521945,0.003841388,0.0026349886,0.0018469569,-0.0073327636,0.00039301885,-0.008209214,-0.0016790675,0.0041276077,-0.0074944836,-0.004081103,0.009570135,-0.003525112,0.0036040682,-0.0028258099,0.007690029,-0.0050926344,0.007988489,-0.0017415999,0.0053671505
劇情,-0.021073269,-0.028007533,0.016901722,-0.011972491,-0.01690362,0.018297661,0.012760398,-0.018140573,-0.015260338,0.013688326,-0.020627273,0.006682526,0.023894092,0.02662166,-0.0002611142,-0.005333265,-0.0016077572,0.007996106,-0.01474068,0.00023547502,0.006223576,-0.0013581961,-0.0043675527,-0.033931233,-0.014668841,-0.002927728,-0.029166626,-0.0034781892,-0.0032360132,-0.013637619,-0.02805843,-0.024263514,-0.012064861,0.0093344925,0.00450001,0.029283037,-0.010321358,-0.002609704,-0.0034239294,0.002563965,-0.0060952767,0.0029222232,0.02145572,0.005319298,-0.027867159,-0.00062339706,-0.025996141,0.007219315,-0.00052395684,-0.0071204184
集結,0.009548188,0.0041327896,-0.00081148325,-0.005503864,0.0080968365,0.0048812763,-0.002870535,-7.585992e-05,-0.0059984033,-0.006063069,0.0045656404,0.0072175995,-0.008083427,0.007343468,0.0013146368,-0.0071077878,-0.004318853,-0.0045262533,0.009366437,-0.003622044,-0.000900419,0.0017212621,-0.0042071263,0.0042813444,-0.005187451,0.0022132883,-0.009692092,-0.0016319979,-0.008541202,0.004852877,0.0033917162,-0.0014560609,0.008021366,-0.0009949905,-0.0045312596,0.003789679,0.004990294,-0.0040709036,0.0073329126,-0.009433635,0.00027987387,-0.004340972,0.0025166767,-0.008166872,-0.0055201794,0.009024176,0.008443133,-0.0056054313,0.00499925,-0.00071190525
一起,-0.0044961646,-0.004589876,0.009628288,0.0043118494,-0.0071781874,-0.005064153,-0.00046249075,-0.0024560217,-0.002086693,0.003829687,-0.0038006816,0.0046094796,-0.0048066387,0.008098613,-0.0036010954,-0.0004170029,0.0031901905,0.004234939,-0.007229265,-0.004434578,0.0074121575,-0.0110755535,0.0001286818,0.0013646331,-6.319638e-05,0.0043791234,-0.009714605,-0.0007224052,0.008845184,-0.0063360888,0.0003072154,-0.008374607,-0.010238039,0.0047286563,0.009298465,0.0062672235,-0.0011081531,-0.0059653884,0.0012629952,0.0011377753,0.010073601,-0.0028027934,-0.0035764708,0.007814854,-0.014445892,-0.0059127505,0.00079850125,-0.008660093,-0.010952887,0.0019368111
打壞,0.0014894994,-0.0057695494,-0.006012449,0.0024061783,0.0023996425,-0.0002657479,0.005582725,0.008013979,0.0075288056,0.009436023,0.005061714,0.0023074362,-0.008403348,-0.0013156583,-0.0024525858,0.008656476,0.0036921033,-0.0078499615,0.0088837,-0.0052763755,-0.00027666587,0.0060509224,0.0065480955,0.0052396236,-0.004362104,0.008818373,-0.00459244,-0.009139334,-0.003845445,0.0050365003,0.007923896,0.007786069,6.9035314e-06,0.008148121,-0.009916013,0.0030224905,-0.009001367,0.0026914666,0.008061299,-0.0056715994,-0.00920596,0.00703887,0.0076365876,0.0021302965,-0.0027459324,0.005020798,-0.0064119278,0.009444568,0.0054798936,0.0021027327
適合,-0.0058450433,-0.010291943,-0.0019677486,-0.00036648285,0.0019471935,-0.0024063522,-0.0039759576,-0.005534555,0.0024172596,-0.0022313544,-0.0041376376,-0.0038069875,0.010838371,-0.0015295165,-0.008267763,-0.0068398514,-0.007277426,-0.005421909,0.0024026188,-0.0050765444,0.0119954925,-0.0043792157,-0.007537978,-0.0013228159,-0.008554966,0.0070745004,0.0035570632,-0.011480847,-0.0021235403,-0.0021551792,-0.004339982,-0.0020595544,-0.0055206544,0.0034535462,0.00648873,0.0082129035,0.009262371,-0.007010186,0.0015462408,-0.0041030818,0.0016493712,-0.005967917,0.014022076,0.0008556813,0.0020170223,0.007004079,0.0046568424,0.0047172215,0.0055089835,0.007760558
當做,-0.0073845265,-0.0072954046,0.004722573,0.009216281,0.004814507,0.009645176,-0.005640386,-0.0020229162,-0.005189168,-0.0018746725,-0.00939868,-0.006278118,-0.0010009076,0.0022221135,0.0001045082,-0.0055582905,0.009569203,-0.002234716,-0.0052118106,-0.005881536,0.009559489,-0.00017436364,0.00017322578,-0.004551312,0.0047077728,0.009096396,-0.0032494266,-0.0055047767,-0.00545553,-0.005438133,0.0071930117,-0.0092289625,-0.0025398177,-0.0012365041,0.005889539,0.005922294,0.0096187955,0.0022485643,-0.0067160344,-0.008848085,0.0053490615,0.0032968358,0.0013976899,-0.00037244995,-0.010101296,-0.0057739173,-0.0018140868,-0.0055751377,0.00879805,0.0009996626
賀歲片,-0.002366825,0.008647981,0.006580604,0.009529282,-0.006782527,-0.0051050154,0.003007308,0.0047517978,0.001751197,0.006915256,-0.0018910347,-0.008825446,-0.005729334,0.0078024687,0.0060065873,-0.0011816694,-0.0033916875,-0.0029968107,0.004751163,0.008898809,0.0018538059,-0.0044115637,0.0033377295,0.005487939,0.0028651734,0.0047604614,0.0045593064,0.0037224314,1.1463616e-05,-0.006547793,-0.008709472,-0.0094702495,0.00896233,-0.002127008,-0.0076864758,-0.00036691895,-0.0054510785,-0.009333164,0.0021097069,0.0055804458,-0.008363731,-0.004495165,0.0051622796,0.007401931,-0.0020570846,-0.0020620844,0.00030891286,0.0030740942,-0.0059915334,0.002758552
一句,0.007749373,0.002419892,-0.0008670007,0.004915776,0.0075867423,0.0100139575,-0.0015005841,-0.0021541016,0.0014513835,-0.0062350645,0.008430545,-0.007951808,-0.00293484,0.0012397016,-0.0029410934,-0.0027047617,0.006851069,0.002890674,0.0057151215,-0.005947757,0.006081214,-0.007294865,0.0055319644,0.006547288,0.006750367,0.0062416256,0.0060870238,-0.006142404,0.00021985028,0.008605779,-0.0044761347,0.0010908045,0.0052834763,-0.006372952,-0.000867513,0.0038477217,-0.0062380247,-0.00989495,-0.0025185084,0.0039182967,0.004556064,-0.007843638,-0.005450641,-0.006892232,-0.0015166511,-0.010014668,0.0067857676,0.009400949,0.0011375853,0.0044623846
誰人,-0.008098039,0.001944795,0.007052373,-3.2247102e-05,-0.007937786,-0.008146145,0.00619844,-0.006153145,0.0017423535,-0.0024879512,0.0073611173,0.003428726,-0.00790186,-0.002706378,0.007853254,0.0013913852,-0.009248152,-0.00612278,0.00660397,0.00086810265,-0.009002225,0.002859468,-0.0019440283,-0.0025925033,0.0049612867,0.0037312177,-0.0074258973,-0.00021423174,-0.0031405152,-0.004913134,0.006087263,0.005778418,-0.0012012194,-0.0038222102,-0.004184821,-0.0010856997,-0.0049980246,-0.0054156994,-0.004387622,0.0020917035,-0.001996116,-0.0071732244,-0.0052429726,-0.009441212,-0.0087584155,0.0023837853,-0.0018422017,-0.0029516546,0.007466653,0.0046791118
這次,-0.0065018907,-0.0069012796,0.0013706344,-0.012189678,-0.001383255,0.0017796992,0.0044941436,-0.008080679,-0.0077510555,0.0009460942,0.004981314,0.005372782,0.0049795103,-0.0013718976,0.008044657,-0.004682213,0.0032733309,0.0036999714,0.0047322423,0.003255788,0.01136355,-0.0069398866,0.00558898,0.0006440476,0.0044366196,-0.004326882,0.0016232965,0.00034410975,0.0011115705,0.0053502717,-0.00030606193,-0.002001558,-0.007558829,-0.0010778654,0.0073395395,-0.00196401,-0.0058787265,-0.011472067,-0.004767143,-0.0026690068,0.009062835,-0.0008931202,0.008671243,-0.0020683,-0.011478803,-0.009677963,0.0023558848,0.006797402,-0.009096914,0.00802636
壞人,-0.0041356497,-0.011713647,0.0077494644,-0.011436652,0.004748209,0.00081439846,-0.0055652913,-0.001206488,-0.007367196,-0.0076255803,-0.008392696,0.0031376784,0.010561633,0.009773178,-0.009350506,-0.004410639,-0.0055809394,0.006111325,-0.003118418,0.0039373506,-0.006853384,-0.007911693,-0.00902029,0.00047225552,-0.009140779,-0.007441094,-0.0035372842,0.0051227603,0.008562586,0.00014270906,0.0032826276,-0.008577341,0.0005259684,0.001566173,-0.0078089344,-0.0020531232,0.0005174519,0.005637619,-0.007001121,0.0050896895,-5.2066247e-05,0.011342681,-0.0065497174,-0.005253867,-0.0024095406,-0.0024096495,-0.0073025753,0.00034197432,-0.0057849814,-0.009137452
看下去,-0.0003088331,0.0037848768,-0.0018299681,-0.0038387512,-0.0041716965,-0.0077270004,0.00047217397,-0.0090774605,-0.0016349268,-0.009821161,-0.0041465187,-0.0038139818,-0.008482633,0.006871689,-0.0028459576,-0.009710462,0.0053509576,0.008673137,0.007772862,0.004733702,-0.005899863,-0.0029306412,0.00059942465,0.0037663719,-0.0023315975,-0.0075846678,0.007178422,-0.0039071837,-0.0026254703,-0.005549987,0.0044985134,-0.0002195923,-0.0076674693,-0.0014349454,-0.004967367,-0.0040307324,-0.0033690194,0.0049791797,0.005491761,0.006816067,-0.007306013,0.0026454662,0.00482246,0.0014748973,-0.0040415027,0.0047066133,0.0044812686,-2.6534468e-05,-0.004471839,0.007279203
期待,-0.01406302,-0.017754754,0.0021513002,-0.0032457882,0.0021853913,0.0080305105,-0.0044688657,-0.010575588,-0.004273342,-0.0028165001,-0.004950811,0.0037100792,0.0060798917,0.0010939956,-0.008617046,-0.01571275,-0.010367779,-0.0022142534,-0.011867385,-0.0040810965,-0.00043604072,-3.0575673e-05,-0.007062119,-0.005154664,-0.014152605,-0.00839255,-0.016651684,0.0028518399,0.003161607,-0.004796256,-0.016335616,-0.00952436,-0.010642073,0.018026711,-0.0049235784,0.01042367,0.0008729879,-0.012760765,-0.0048127593,0.006920494,0.0052312473,0.014095792,0.004484228,-0.011228329,-0.014856609,0.0014227194,-0.0059526586,0.0004052822,-0.0024220573,-0.004134962
續集,0.004619215,0.0005321362,-0.004882311,-0.0005377939,-0.0017834017,0.011296329,-0.0031985575,-0.010525511,-0.010419597,0.011584779,-0.012225861,-0.001291247,0.0038278766,0.012229143,0.010516398,0.0022176327,-0.004062661,-0.002467491,-0.004412731,0.0011630704,0.003703605,0.0046256357,0.00851929,-0.013817355,-0.0065743746,-0.0074318675,-0.009474945,-0.002674004,-0.0077458164,-0.009082544,-0.007943219,-0.0014679937,-0.00950908,0.01148954,-0.0013664186,0.006717689,-0.0063899886,0.0047851014,0.0061511626,0.0062563606,0.0029761824,0.0024415038,0.008822237,0.003198658,0.0040284856,-0.009021703,-0.007501674,-0.006437389,0.00160033,-0.008539321
真是,-0.011028368,0.002294577,0.009027971,-0.011144356,0.0014545126,-0.0078010843,0.0047125774,-0.0109692225,-0.0069634845,0.010153052,0.006319264,-0.00660751,-0.0031271596,0.011408979,0.008186227,-0.0065193097,0.0027123983,0.0040713823,0.0060129114,-0.0049733543,-0.0079016,-0.0038848121,0.0035902003,0.0023485543,-0.009385966,-0.0032314851,-0.008517203,-0.002652307,0.008035544,-0.0017940424,-0.013594132,-0.0067732306,0.0022469684,0.01178487,-0.005093736,0.011781444,-0.0042532366,0.003761113,0.005786217,-0.007900352,0.008699098,0.009274586,0.012901852,-0.0034253146,-0.009821429,-0.007919235,0.0067974357,0.006686976,-0.0018382389,0.009470555
上次,-0.002370285,-0.0038059712,-0.004782954,0.007833675,0.0077702496,0.0012931763,0.0019014275,-0.00072811474,-0.0056421882,0.0052820933,-0.0034341293,-0.009475356,-0.0034433792,-0.009763418,0.00993561,0.0034484114,-0.0035888099,0.0066377637,0.0065883743,-0.0027901623,0.002819942,0.00092171476,-0.0041158637,-0.0073109022,-0.00945615,0.0037448944,-0.007815066,0.006178359,0.0094604725,-0.0056701857,-0.009786955,0.00073369534,0.0015253897,0.0055272235,-0.0047742324,-0.0026189287,0.007570199,-0.00896398,-0.00082558166,0.0030679714,0.008839906,0.009350397,0.0068111443,-0.007069284,-0.0071559544,0.0043617706,-0.0008340112,0.0053872364,0.0044315625,-0.005000962
鋼鐵人,0.0073357215,0.008616682,-0.0052714827,0.006477723,-0.0080835065,0.0044712364,0.005464342,-0.0017843307,0.0014727596,-0.0032141178,0.00085135037,0.0065702167,-0.0023888573,0.0022533827,0.007205615,0.008616928,0.0071429606,-0.0075873416,-0.0050924136,-0.006499005,0.0039620423,0.0009859315,-0.009840229,0.0023118472,-0.0046565635,0.008959815,-0.00046001258,0.0025904847,-0.00014928868,-6.581124e-05,-0.0017379023,-0.0030643987,-0.0013099712,-0.00016690762,-0.0023972054,0.007676809,-0.00761246,0.00812028,-0.006948165,0.0012334154,-0.0026613688,0.0048490954,0.0021497803,-0.0008513922,-0.0073253866,-0.003596454,0.0036153195,-0.002717629,0.009300652,0.0016321312
差點,-0.0033062699,-0.0056172707,-0.0006085952,0.0015637473,0.006245578,-0.0032204345,-0.0036010526,-3.923835e-05,-0.00807463,0.007979367,-0.0097364485,-0.003038136,-0.002566311,-0.0010337839,0.0025616249,-0.009931588,0.0008718761,0.0055335457,0.0076972335,-0.0077637318,-0.004023721,0.00791708,-0.0023917933,0.007049534,-0.0046621,-0.0056432555,-0.010890654,0.0073836157,0.0024520652,0.0062894183,0.0030128146,-0.006482829,-0.0031316148,-0.0077886474,0.00024139737,0.0037141433,-0.004702587,-0.0017811576,-0.0011408366,0.0019155556,-0.0070978445,0.0030839886,0.0015460829,-0.004723504,-0.00011588566,-0.007232201,-0.010070419,0.0003406764,0.004016382,-0.010022333
爆頭,0.002004315,0.009542826,0.00033844833,0.006742417,-0.00025818514,-0.0075680404,-0.0051328926,-0.0034058501,-0.0035118044,-0.009733755,-0.0025161717,0.0021448643,0.00047138034,-0.007868905,0.0039896755,0.0023244119,-0.005125345,0.007918753,-0.0052154097,-0.003940646,-0.0029638445,0.00019346205,0.0059569147,0.0036432997,-0.007981681,0.006081998,-0.009606233,-0.0025606568,-0.000744665,0.005707507,0.0012353727,-0.009791327,-0.003407078,-0.0040901555,-0.007958098,-0.003068526,-0.00978401,0.0081449775,0.0074255136,0.009628094,-0.008743661,-0.008869923,0.0060336096,0.009899882,-3.7114758e-05,0.009551069,-0.007590738,-0.007483585,0.008248034,-0.009085936
毀滅,-0.006237258,-0.010106553,0.0022866991,-0.004129164,-0.008423087,0.008119682,-0.0058523607,0.0051550674,-0.0029262754,0.00589406,-0.0042865374,0.0060802586,0.008010475,-0.0005971277,0.0071174186,0.00019625561,-0.0024109925,-0.0030312387,0.0013245544,-0.0040730434,-0.0025438755,-0.0022690534,-0.004074125,0.009303026,-0.0021824471,-0.0050318604,0.009502926,0.0061222967,0.0016569194,-0.0046805637,-0.009665824,0.0017400808,0.001381335,-0.0002073794,-0.0041796183,0.0014007519,0.0018633399,-0.0029786748,0.0008439035,-0.009100212,-0.0043186145,0.005963092,2.2888228e-06,0.00861121,-0.0035165783,-0.00395759,-0.0087248385,-0.009473731,-0.0065773884,0.005743363
一半,-0.0023390944,0.002202887,-0.005147398,-0.008689142,-0.003235179,0.008924246,0.007945787,-0.0029910177,-0.0012305909,0.004920452,-0.009659394,0.0016743997,-0.0010604339,0.005365446,-0.0017431616,-0.0031134964,-0.006684174,0.009816567,-0.0010208056,0.00226773,-0.0066755605,-0.0053037563,0.0011684808,0.001240922,0.0082198065,0.0037232526,-0.0010412091,-0.009324057,0.008096224,-0.009310432,-0.0057608355,-0.0019512518,-0.008772473,0.008243521,0.009635139,0.0004271652,-0.00952665,-0.0015281871,0.0007773686,0.007351259,0.0042833975,-0.0038040106,-0.0061190533,-0.0014238257,0.0022371474,-0.0048888614,0.0048349393,0.008592746,0.006270124,0.0022464208
人類,0.0023552373,-0.0021341257,8.428082e-05,-0.008398322,-0.009818762,-0.0044577844,-0.0025087532,-0.0040691374,-0.008110341,-1.9414945e-05,-0.0017626081,0.0005547994,-0.0027643444,0.01101148,0.0068234573,0.005786642,-0.0062873666,-0.0050516464,0.0018196403,-0.0005283618,0.0057595787,-0.01111008,-0.0062372196,-0.008233264,-0.00041157927,0.0052479976,-0.012853979,0.0023399524,0.0029435307,0.0067394637,-0.009697061,0.003304196,-0.010082154,0.0007206942,0.0043566413,0.009041382,0.0092331525,0.002922034,-0.0026470807,-0.0050626285,0.004056637,0.009501707,-0.0020133182,0.0038449825,0.005073328,-0.010597048,0.0034541076,-0.009375727,-0.006287048,0.009570229
生命,-0.0024208825,-0.007302577,-0.0012331372,-0.0018508532,0.0073055536,0.005868041,0.008159016,-0.002944379,0.0005502262,0.0033166707,-0.0003063199,-0.0027984611,0.0028890786,-0.0004212643,-0.0038751555,-0.0048073335,-3.694995e-05,0.007252173,0.0030430097,-0.0064238487,-0.0028536308,-0.009639154,0.008583538,0.006712272,-0.009501838,-0.0052533825,-0.006647225,-0.0010252073,-0.008782969,-0.005978848,-0.0034639223,0.0034379095,-0.004140701,0.0038281574,-0.002263281,0.0012759872,0.0029561066,-0.0008115625,-0.006488104,0.009153857,0.007955175,-0.0009865434,-0.008289063,0.00037456083,0.0071031265,-0.0041404716,0.0023119987,-0.00040725115,0.0017373675,-0.00053222914
好看,-0.019161046,-0.0094284555,0.011613496,-0.01807052,-0.0041425116,0.0010633927,-0.0010528483,-0.020534972,-0.015347491,0.0025180432,-0.0056961174,0.0008762069,0.01595316,0.01974766,0.008515409,-0.002233163,0.0039755506,0.015866604,-0.0141924415,0.0085819755,0.009481518,0.0013523643,0.0030202533,-0.02602083,-0.014180451,0.004881319,-0.01136906,-0.0143024,-0.002901539,-0.013549323,-0.011725568,-0.017381145,-0.014916716,0.018420238,-0.005831601,0.019335771,0.0076342733,0.0010920034,-0.008107773,0.0057665757,0.0025812027,0.017468747,0.019354643,-0.0034130046,-0.017470933,-0.010344879,-0.012839368,-0.0024187777,-0.012790213,0.007551122
看過,-0.006244538,-0.003737919,0.011132089,0.00026495702,-0.011780885,0.014197919,0.006526764,-0.0054352735,-0.005205278,0.012115152,-0.012758368,-0.0009733227,0.008684222,0.00091966457,-0.0017571936,-0.010832092,-0.00807471,0.008836002,-0.00085068995,0.008699032,0.00047219882,-0.010498547,0.0044208183,-0.012778389,-0.01440623,-0.0036414466,-0.016993033,0.0058249435,-0.0011892644,-0.001659933,-0.008424647,-0.0027926192,-0.0064594797,0.017488789,-0.0025713574,0.011756756,0.008598251,-0.009835926,0.0013494325,-0.0074557094,0.002838435,0.0022964084,0.015270784,-0.0005388608,-0.012074248,-0.01204614,-0.010577067,-0.00056146894,-0.011145937,-0.0067396117
之前,-0.011814106,0.0009833267,-0.0046444326,0.0016501022,0.005518776,0.0042934283,-0.0070646973,-0.012726425,0.00034027544,-0.0070497124,-0.008654004,-0.0010504473,0.011607789,0.0064204484,-0.0037153265,-0.0053969882,0.0006049346,0.0031357096,0.00070004404,-0.0020094377,0.0073503545,-0.003951405,-0.0018511061,-0.008449396,-0.00659025,0.0028177823,-0.0060458267,-0.009798356,-0.0059744376,-0.0034217362,-0.00096160005,0.003155628,-0.0057372176,-0.0040450534,-0.005403072,0.014513857,0.0029375844,0.0017452883,-0.011137204,0.007495082,0.00066663965,0.004893987,0.010748946,0.00368486,0.0049400846,-0.009862209,0.0016400605,0.0031232657,0.0039125117,-0.009651123
漫威,-0.0024981406,-0.010983906,0.008759124,0.0038311677,-0.0035613633,0.004337523,-0.0047647674,-0.010145623,-0.012389701,-0.0046603736,-0.0019592312,-0.0005762941,0.008815966,0.0014395153,-0.0064772693,0.0051184376,-0.009012806,-0.0037360736,-0.007032049,-0.0052447184,-0.005165041,0.0056540403,-0.005217431,-0.014192491,-0.0068261065,-0.010677803,-0.0022680517,0.0007171266,0.006027488,0.0026392536,-0.011965281,-0.007188417,-0.0052010627,0.0016025467,-0.0045433594,0.016125338,-0.010469371,0.006236588,-0.00021034123,0.009522643,-0.008138878,0.001702146,-0.00053891004,0.0010169927,-0.0138311405,0.0050978577,-0.009704459,0.0025717572,0.0028578225,-0.0045228004
電影,-0.025260134,-0.026525622,0.0007606244,-0.018346846,-0.007407753,0.012212159,0.009659282,-0.025724122,-0.0045332457,0.010714757,-0.009448204,0.0034361929,0.021547258,0.013036213,0.011609682,-0.0106744645,-0.012038297,0.022067843,-0.0035820152,-0.008009455,0.017880434,-0.0034626066,0.000746935,-0.03133029,-0.014808175,0.00392669,-0.013869264,-0.0061610634,0.008884963,-2.6867187e-05,-0.013391329,-0.01677464,-0.019655675,0.016874714,0.0081202425,0.034985088,0.00037559326,-0.017290086,-0.01619056,0.006985846,0.0074931844,0.010105763,0.021069389,-0.009086785,-0.016167087,-0.011831115,-0.023505868,0.006626801,-0.0017637131,-0.008228446
腳色,0.0077616577,-0.004530603,-0.0035891486,-0.0050187316,-0.0036329138,0.0061682016,-0.0065685627,-0.0058372123,0.00021445942,-0.0033283012,-0.006253861,-0.0039471383,0.007944216,0.008227636,-0.004245285,0.00035797982,0.0067841364,-0.006260365,0.008880893,-0.0039070155,0.0013289443,0.00013774658,0.0035907312,-0.0059643215,-0.0023335859,-0.0022236018,-0.0015137836,0.007717664,0.0060476675,-0.004079357,-0.003708578,-0.004381691,-0.0015576972,0.0061251973,0.0014694289,-0.003463869,0.009679701,0.0030997717,0.0048570903,-0.0067707044,-0.004040262,0.006981471,0.003561137,-0.009751708,-0.0052971593,0.0065225433,-0.0076745837,-0.0053022183,0.0065069217,0.0005138623
有所,-0.0033871573,-0.002506467,0.01000332,-0.0058814907,-0.007682718,0.009225023,-0.009164402,-0.00017689074,0.0053122877,-0.009232348,-0.005454542,0.0052936776,0.008768094,-0.0062595997,-0.0023993328,-0.00016361824,0.004830517,0.007004515,0.00847454,0.005344598,0.00916059,0.0009144416,-0.0050530424,0.003675688,-0.0013640514,-0.002424086,-0.008291675,0.004928318,0.0080168275,0.0068763746,-0.006934498,0.006320595,0.0072169537,-0.0011839294,-0.0017333502,-0.0010340869,-0.008509069,-0.008500274,0.00785097,-0.007404675,-0.0044565485,0.008684652,0.008584455,0.0038098057,0.0008763727,-0.005536385,-0.0062497975,0.005180657,-0.009229787,0.0047005583
發揮,-0.00767333,-0.0051369793,0.005922948,0.008903935,0.001917606,0.0099168625,-0.00059076684,-0.005916489,0.0082902005,-0.002175192,-0.007253185,-0.007944018,0.0029333015,-0.00461782,-0.0006504033,0.00030883547,0.0015625817,0.0109156305,-0.0034406323,0.0038566077,-0.0009672115,0.00034565493,0.0023018806,0.007990578,-0.009254307,-0.005704012,-2.9936116e-05,0.008086215,0.004298713,0.0078555895,0.0053558224,-0.008428605,-0.0053339116,-0.0024614187,-0.0071231727,0.0060086744,0.008522797,0.007124012,0.007367488,-0.0074375467,-0.0084483735,-0.0028621175,0.009688025,-0.0017846813,0.0016455471,0.0016239991,-0.0028312462,0.0054351687,-0.010099555,0.008395474
普通人,0.009240676,-0.008028156,0.0008892942,-0.0030919479,-0.0080043515,-0.008001096,-0.005116873,-0.008165172,-0.006268614,0.0028352523,0.0004905898,0.005723421,0.007866609,-0.008084391,-0.0046964264,0.008946829,0.0024831,0.005415521,-0.0043793716,-0.006079479,0.005430301,-4.1936233e-05,0.00031006458,0.009576213,0.0077347266,-0.007348024,-0.0055662696,-0.010070562,0.0057606585,-0.004103862,-0.0006229881,0.00797873,0.0074881995,-0.004559024,-0.008246526,-0.008522556,-0.00531953,-0.00530533,0.0021317436,-0.006158731,0.0027458642,0.009320278,-0.003548439,0.0019470251,-0.0048658075,0.00044458156,0.0044336547,-0.0013268748,0.0039258483,-0.003205324
拯救,0.0029205752,-0.0050389613,-0.0068409806,0.0036111595,-0.0028671673,0.0052669267,-0.0061831605,-0.0020178293,-0.00037995758,-0.0076865596,-0.009216798,-0.007278053,-0.003392254,0.0013505816,0.009833947,0.00064743246,-0.00052372826,-0.0065361955,-0.010681762,0.00729071,0.0024670942,-0.00026206617,-0.002467376,-0.010152208,-0.009353623,-0.0030582375,-0.0069970186,0.0028603517,0.0050305976,-0.006386786,0.0017655507,-0.005233696,0.009211658,-0.00060263986,0.009452024,-0.0059813117,0.009642156,0.0043570404,0.0020422288,0.0060149576,0.00033379573,0.00920143,0.002274005,0.0046540857,-0.0025473938,0.0034841583,-0.0043456014,-0.0043401024,0.009119484,0.0011144959
超能力,-0.0024839079,0.0070460374,-0.0079480335,0.0020760698,-0.00494208,0.00045929116,0.006607326,-0.008678696,0.0072850543,0.0023185394,-0.0049299165,0.0066258633,-0.008481016,0.0035376933,-0.009853545,0.005823343,-0.0015116914,0.0041890326,0.007660761,0.0024018558,0.00016443216,-0.0065071667,0.008606552,0.0006028398,0.0075746546,-0.001130624,0.0017407696,0.0020157222,-0.009352549,-0.0022515822,-0.0017180328,0.005433822,-0.0038189446,-0.00067931163,0.0043106205,-0.004557718,0.0052358042,0.0032831563,-0.0023925304,0.006633517,0.00044655768,-0.007427342,-0.0028670996,-0.008503798,-0.009673328,-0.008675223,-0.0025340498,-0.0038218705,-0.00866936,-0.0050833905
這幾年,-0.003931892,-0.0035841505,0.0069477637,0.0050108065,0.006862899,0.0022076732,0.0028042342,0.0035730216,-0.00046010796,-0.008990786,-0.0056109065,-0.0032030195,0.002004845,0.008929271,0.0011650032,-0.006349946,0.004947312,-0.009613129,0.00025034574,0.005219118,-0.009055024,0.0074047637,-0.002365633,-0.0037574447,-0.0058140615,0.00872724,-0.0044192863,3.8189978e-07,-0.009047282,0.0075861868,0.0004947123,-0.0062663825,0.0052462365,-0.0062661367,-0.0034859914,-0.0016761898,0.006503377,-0.009104417,-0.00028995718,0.009394968,-0.007849876,0.001341374,-0.0040046605,0.006422191,-0.0043804697,0.0026524584,0.0028322688,0.0007009023,0.0016884202,0.0017278196
